PASSAGEIROS PAGOS,PASSAGEIROS GRÁTIS,CARGA PAGA (KG),ASK,RPK,ATK,RTK,DISTÂNCIA VOADA (KM),DECOLAGENS,CORREIO KM,HORAS VOADAS
811.0,22.0,299.0,1151920.0,499576.0,96389.0,40715.0,16632.0,27.0,0.0,"48,5167"
1386.0,4.0,4058.0,2301000.0,1635480.0,212205.0,142992.0,17700.0,15.0,0.0,"29,3333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,6.0,0.0,"5,81667"
1553.0,50.0,1580.0,612146.0,541997.0,65027.0,44491.0,4886.0,14.0,0.0,"13,35"
21018.0,739.0,61403.0,9201380.0,7310150.0,963377.0,627915.0,73988.0,212.0,0.0,"202,883"
3916.0,89.0,9426.0,3660430.0,3124970.0,367312.0,264259.0,21546.0,27.0,0.0,"41,4833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.0,1.0,0.0,"2,9"
13075.0,193.0,114675.0,20202600.0,16304500.0,2015060.0,1518220.0,129688.0,104.0,0.0,"214,133"
1104.0,22.0,77.0,1625140.0,1080820.0,139029.0,86504.0,12727.0,13.0,0.0,"21,8333"
2950.0,57.0,10570.0,1514030.0,1324550.0,142177.0,115429.0,13021.0,29.0,0.0,"32,7"
0.0,0.0,39429.0,0.0,0.0,110812.0,103303.0,5240.0,2.0,0.0,"7,53333"
12998.0,289.0,787885.0,40012600.0,34054800.0,6066740.0,5005740.0,311780.0,119.0,0.0,"437,433"
476.0,6.0,433.0,391510.0,380324.0,38675.0,32542.0,3196.0,4.0,0.0,"5,9"
8928.0,183.0,9044.0,7741510.0,7133470.0,853051.0,601862.0,44744.0,56.0,0.0,"84,3667"
15244.0,555.0,35140.0,9721120.0,8240010.0,929231.0,708194.0,72630.0,135.0,0.0,"162,217"
163.0,2.0,5542.0,384450.0,379790.0,106200.0,45369.0,4660.0,2.0,0.0,"6,53333"
8543.0,259.0,76747.0,24416100.0,19905200.0,2705580.0,1827710.0,135140.0,58.0,0.0,"189,95"
69.0,0.0,129.0,54128.0,27462.0,5929.0,2432.0,398.0,1.0,0.0,"1,03333"
16775.0,493.0,56608.0,7919010.0,6676450.0,841734.0,576775.0,62088.0,156.0,0.0,"169,35"
12716.0,280.0,112242.0,11878700.0,9435270.0,1304430.0,863302.0,73458.0,99.0,0.0,"143,383"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,4.0,0.0,"2,93333"
111.0,5.0,197.0,147146.0,138417.0,14384.0,11952.0,1247.0,1.0,0.0,"1,96667"
4090.0,37.0,8954.0,5803540.0,5100230.0,555330.0,434244.0,34916.0,28.0,0.0,"58,4833"
1400.0,40.0,4882.0,1406310.0,922600.0,121035.0,77939.0,18452.0,28.0,0.0,"47,65"
252.0,5.0,564.0,660093.0,552636.0,72386.0,47909.0,4386.0,2.0,0.0,"6,11667"
3210.0,101.0,28964.0,9017620.0,7039530.0,1015570.0,654056.0,54825.0,25.0,0.0,"78,0333"
1380.0,28.0,6813.0,3485130.0,2686860.0,295245.0,240922.0,21417.0,11.0,0.0,"30,5"
5011.0,82.0,10036.0,2172900.0,1979340.0,202238.0,168806.0,31205.0,79.0,0.0,"102,717"
4037.0,106.0,47345.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,"20,2833"
28.0,0.0,0.0,28770.0,11508.0,2913.0,868.0,411.0,1.0,0.0,"1,7"
4723.0,115.0,13457.0,2205430.0,1941150.0,220760.0,168085.0,31236.0,76.0,0.0,"100,017"
5033.0,132.0,8347.0,3066620.0,2521530.0,282917.0,216204.0,40080.0,80.0,0.0,"122,233"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,0.0,"1,03333"
845.0,40.0,1054.0,520730.0,254345.0,48035.0,21098.0,7525.0,25.0,0.0,"26,65"
225.0,9.0,641.0,641358.0,433350.0,73680.0,37286.0,3852.0,2.0,0.0,"5,6"
6637.0,170.0,36370.0,14285100.0,12782900.0,1600720.0,1113340.0,82818.0,43.0,0.0,"120,917"
489.0,10.0,0.0,,,,,,,,
13917.0,464.0,25223.0,8100320.0,6360070.0,774129.0,540451.0,61695.0,135.0,0.0,"146,3"
803.0,8.0,572.0,785869.0,736351.0,69979.0,61789.0,14672.0,16.0,0.0,"38,1"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,2.0,0.0,"3,73333"
23875.0,1232.0,92469.0,26418400.0,20866800.0,2832900.0,1810980.0,154698.0,177.0,0.0,"286,75"
122.0,1.0,0.0,402114.0,281942.0,38972.0,22955.0,2311.0,1.0,0.0,"4,8"
4300.0,64.0,11727.0,3772230.0,3358300.0,377356.0,288433.0,21868.0,28.0,0.0,"41,25"
309.0,7.0,243.0,268320.0,120510.0,20533.0,9994.0,3900.0,10.0,0.0,"13,1"
2275.0,17.0,18386.0,3956120.0,3230500.0,361080.0,293774.0,26980.0,19.0,0.0,"42,7833"
849.0,2.0,645.0,1034620.0,930504.0,94136.0,78988.0,8768.0,8.0,0.0,"14,9167"
1363.0,23.0,5120.0,3019360.0,2276210.0,326627.0,200918.0,20040.0,12.0,0.0,"29,6833"
603.0,5.0,172.0,520146.0,401598.0,36666.0,32372.0,7992.0,12.0,0.0,"22,9167"
1426.0,27.0,2689.0,1661440.0,1254880.0,140413.0,109203.0,14080.0,16.0,0.0,"24,95"
328.0,9.0,221.0,377985.0,365720.0,39117.0,30436.0,2230.0,2.0,0.0,"3,86667"
5689.0,147.0,8648.0,7738100.0,6343240.0,797421.0,529088.0,45715.0,41.0,0.0,"77,8"
1672.0,10.0,12897.0,2729390.0,1784020.0,248134.0,160479.0,21340.0,20.0,0.0,"39,0667"
325.0,4.0,712.0,994032.0,684450.0,112903.0,58031.0,6318.0,3.0,0.0,"9,03333"
29399.0,805.0,403288.0,76327800.0,61914300.0,9718840.0,5973850.0,381186.0,181.0,0.0,"555,033"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,3.0,0.0,"3,21667"
19269.0,805.0,20548.0,9633280.0,7842480.0,988652.0,650177.0,82621.0,203.0,0.0,"216,733"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1.0,0.0,"0,75"
6683.0,225.0,29868.0,1925810.0,1456890.0,186524.0,127013.0,26378.0,121.0,0.0,"106,533"
81.0,5.0,1650.0,399330.0,185895.0,44155.0,19216.0,2295.0,1.0,0.0,"3,33333"
4508.0,95.0,43106.0,11819200.0,10345900.0,1338970.0,950468.0,64260.0,28.0,0.0,"93,1334"
3389.0,34.0,16486.0,6271860.0,5171610.0,585454.0,461230.0,36624.0,24.0,0.0,"56,2333"
2822.0,53.0,23276.0,7953240.0,6468020.0,848289.0,596230.0,48132.0,21.0,0.0,"69,7667"
710.0,9.0,1200.0,792800.0,703610.0,68546.0,60957.0,11892.0,12.0,0.0,"31,1833"
0.0,0.0,15251.0,0.0,0.0,42964.0,37105.0,2433.0,1.0,0.0,"5,16667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,17.0,0.0,"10,65"
5485.0,252.0,19273.0,2728000.0,1853930.0,256526.0,160256.0,38194.0,113.0,0.0,"130,5"
2108.0,22.0,11491.0,3916190.0,3073460.0,433182.0,267244.0,23328.0,16.0,0.0,"37,3167"
16562.0,309.0,135236.0,28082500.0,24147400.0,3086810.0,2182410.0,174960.0,120.0,0.0,"279,267"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,1.0,0.0,"2,01667"
121.0,2.0,598.0,278528.0,247808.0,30191.0,22315.0,2048.0,1.0,0.0,"2,91667"
3014.0,47.0,22419.0,7356420.0,6172670.0,725346.0,564593.0,45056.0,22.0,0.0,"64,1833"
674.0,10.0,4057.0,549556.0,358568.0,48450.0,31728.0,7980.0,15.0,0.0,"24,2167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,2.0,0.0,"2,08333"
5364.0,129.0,11723.0,3143990.0,2531810.0,327473.0,214269.0,25488.0,54.0,0.0,"59,45"
1488.0,29.0,2792.0,762034.0,552048.0,73410.0,46647.0,10759.0,29.0,0.0,"36,05"
11876.0,263.0,90441.0,11780100.0,9156400.0,1129110.0,833005.0,73245.0,95.0,0.0,"147,15"
2503.0,30.0,5648.0,1493800.0,1101320.0,133480.0,92770.0,21560.0,49.0,0.0,"73,9667"
890.0,4.0,183.0,1030060.0,962980.0,93444.0,79725.0,7574.0,7.0,0.0,"13,3833"
881.0,15.0,722.0,988000.0,535648.0,82635.0,44224.0,14592.0,24.0,0.0,"40,9833"
387.0,5.0,239.0,358974.0,200466.0,29729.0,16538.0,5180.0,10.0,0.0,"15,95"
56.0,0.0,0.0,81270.0,21672.0,6942.0,1707.0,1161.0,3.0,0.0,"3,43333"
83.0,0.0,0.0,207672.0,126741.0,17464.0,10237.0,1527.0,1.0,0.0,"2,5"
0.0,0.0,50.0,0.0,0.0,16050.0,78.0,1573.0,1.0,0.0,"2,5"
1091.0,37.0,6638.0,1320410.0,762609.0,122456.0,66938.0,18873.0,27.0,0.0,"53,05"
55.0,1.0,0.0,57460.0,46475.0,4822.0,3938.0,845.0,1.0,0.0,"2,06667"
376.0,1.0,68.0,181440.0,121824.0,17784.0,10086.0,2592.0,8.0,0.0,"8,4"
2372.0,43.0,14477.0,1147230.0,747180.0,115256.0,63663.0,15435.0,49.0,0.0,"49,1667"
10.0,0.0,0.0,29592.0,4110.0,2711.0,314.0,411.0,1.0,0.0,"1,4"
4590.0,130.0,19300.0,2211180.0,1886490.0,208479.0,163521.0,31236.0,76.0,0.0,"97,9167"
20.0,2.0,0.0,389934.0,44820.0,43258.0,3706.0,2241.0,1.0,0.0,"3,01667"
0.0,0.0,0.0,0.0,0.0,4959.0,0.0,449.0,1.0,0.0,"0,916667"
3414.0,38.0,4398.0,2951280.0,1532890.0,301527.0,127317.0,19756.0,44.0,0.0,"44,9833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,1.0,0.0,"2,53333"
3465.0,27.0,6829.0,6613050.0,5824660.0,714087.0,497658.0,40344.0,24.0,0.0,"59,8167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1.0,0.0,"1,33333"
3574.0,38.0,6809.0,1763070.0,1311660.0,180245.0,107569.0,24222.0,66.0,0.0,"78,1167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,1.0,0.0,"1,18333"
4838.0,142.0,14803.0,2975940.0,2423840.0,299287.0,207526.0,39078.0,78.0,0.0,"116,683"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,3.0,0.0,"3,1"
5841.0,106.0,2340.0,2470000.0,1903850.0,254704.0,155452.0,34775.0,107.0,0.0,"111,567"
54.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,05"
74.0,0.0,42.0,70840.0,37444.0,7038.0,3105.0,1012.0,2.0,0.0,"2,86667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,0.0,1
964.0,40.0,347.0,519827.0,290164.0,52471.0,23891.0,7525.0,25.0,0.0,"25,5333"
171.0,0.0,22.0,347304.0,341316.0,29403.0,28448.0,1996.0,1.0,0.0,"2,91667"
113.0,0.0,0.0,239658.0,229503.0,22190.0,19266.0,2031.0,1.0,0.0,"3,03333"
172.0,0.0,0.0,442656.0,437568.0,38905.0,36363.0,2544.0,1.0,0.0,"3,6"
402.0,7.0,33.0,744894.0,573654.0,80090.0,46932.0,4281.0,3.0,0.0,"6,73333"
8993.0,118.0,4025.0,13455200.0,12833000.0,1495060.0,1064160.0,79912.0,56.0,0.0,"123,567"
131.0,0.0,0.0,309264.0,297894.0,31838.0,24290.0,2274.0,1.0,0.0,"3,36667"
129.0,0.0,0.0,313888.0,297732.0,30654.0,25014.0,2308.0,1.0,0.0,"3,36667"
171.0,0.0,0.0,379842.0,373293.0,34273.0,31219.0,2183.0,1.0,0.0,"3,23333"
157.0,2.0,0.0,463362.0,418091.0,48455.0,35215.0,2663.0,1.0,0.0,"3,83333"
1779.0,23.0,132.0,3169320.0,2944240.0,309566.0,244790.0,19860.0,12.0,0.0,"30,6167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.0,2.0,0.0,"5,73333"
564.0,22.0,535.0,1238420.0,1086260.0,124822.0,92178.0,7704.0,4.0,0.0,"11,6667"
7094.0,155.0,6275.0,14285100.0,13663000.0,1367080.0,1142480.0,82818.0,43.0,0.0,"123,4"
151.0,11.0,0.0,389934.0,338391.0,41819.0,28099.0,2241.0,1.0,0.0,"3,41667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,0.0,"0,716667"
5601.0,127.0,10283.0,1125280.0,1013780.0,116902.0,85646.0,15747.0,87.0,0.0,"69,6167"
1334.0,0.0,50.0,2534830.0,2429210.0,226684.0,200201.0,14568.0,8.0,0.0,"21,3333"
1062.0,7.0,24.0,2119420.0,2068780.0,222957.0,170014.0,15584.0,8.0,0.0,"25,6667"
1342.0,5.0,40.0,2662280.0,2583350.0,264441.0,213246.0,15400.0,8.0,0.0,"22,6333"
1066.0,4.0,91.0,1846340.0,1809000.0,198352.0,148344.0,13576.0,8.0,0.0,"21,1167"
8922.0,72.0,12914.0,4009850.0,3158730.0,415270.0,265586.0,25004.0,76.0,0.0,"72,25"
679.0,11.0,0.0,,,,,,,,
94.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,216667"
701.0,11.0,2218.0,437382.0,296523.0,43236.0,25434.0,6345.0,15.0,0.0,"18,8833"
136.0,0.0,180.0,127432.0,127432.0,13769.0,10812.0,937.0,1.0,0.0,"1,91667"
134.0,16.0,0.0,79518.0,61238.0,8538.0,4960.0,457.0,1.0,0.0,"1,21667"
13473.0,450.0,103714.0,8122260.0,6157160.0,871032.0,555128.0,61695.0,135.0,0.0,"152,533"
68.0,0.0,0.0,132868.0,76568.0,12531.0,6330.0,1126.0,1.0,0.0,"1,81667"
902.0,10.0,260.0,1028870.0,827134.0,91943.0,68841.0,14672.0,16.0,0.0,"37,4333"
574.0,12.0,1023.0,269352.0,199752.0,26472.0,16727.0,3828.0,11.0,0.0,"11,7833"
4614.0,112.0,23133.0,7224050.0,6284270.0,805113.0,548129.0,42222.0,31.0,0.0,"65,85"
10638.0,142.0,6132.0,7455710.0,5680690.0,770248.0,451001.0,64614.0,121.0,0.0,"143,1"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,1.0,0.0,"1,2"
64.0,1.0,0.0,63162.0,23232.0,6271.0,1841.0,363.0,1.0,0.0,"1,88333"
7424.0,80.0,17516.0,9495490.0,8329730.0,912355.0,694124.0,61710.0,55.0,0.0,"102,933"
11632.0,315.0,58483.0,18479600.0,10073300.0,1638090.0,889368.0,109116.0,126.0,0.0,"225,067"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,2.0,0.0,"4,61667"
110.0,1.0,0.0,103132.0,96140.0,10204.0,7777.0,874.0,1.0,0.0,"1,61667"
22159.0,1280.0,158194.0,26289000.0,19367000.0,2489440.0,1733770.0,154698.0,177.0,0.0,"287,4"
521.0,5.0,1084.0,269352.0,181308.0,23817.0,15209.0,3828.0,11.0,0.0,"13,8333"
513.0,24.0,1872.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"1,31667"
826.0,14.0,1955.0,248846.0,182546.0,23851.0,15458.0,3536.0,16.0,0.0,"14,45"
131.0,2.0,300.0,402968.0,388153.0,42690.0,33179.0,2963.0,1.0,0.0,"4,01667"
736.0,22.0,2369.0,258230.0,180320.0,23764.0,15701.0,3675.0,15.0,0.0,"15,3167"
13499.0,417.0,43763.0,19165900.0,11312200.0,1982490.0,936972.0,118158.0,141.0,0.0,"226,617"
483.0,9.0,202.0,318092.0,273378.0,28349.0,23618.0,4528.0,8.0,0.0,"13,25"
310.0,14.0,4069.0,2611390.0,2178040.0,283527.0,188535.0,15008.0,8.0,0.0,"21,7"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,1.0,0.0,"0,7"
4354.0,63.0,29599.0,3772230.0,3400470.0,392988.0,305030.0,21868.0,28.0,0.0,"39,7"
301.0,4.0,190.0,267150.0,117390.0,20627.0,9708.0,3900.0,10.0,0.0,"12,8"
2386.0,14.0,6731.0,3524880.0,2720040.0,374467.0,229444.0,26220.0,23.0,0.0,"42,3833"
2618.0,29.0,1470.0,2643500.0,1861400.0,284011.0,152361.0,19908.0,28.0,0.0,"39,4"
2009.0,25.0,3543.0,3956120.0,2852780.0,425845.0,239548.0,26980.0,19.0,0.0,"44,4667"
77.0,0.0,0.0,131098.0,85547.0,12226.0,7038.0,1111.0,1.0,0.0,"2,4"
,,,88854.0,0.0,8992.0,0.0,753.0,1.0,0.0,"1,48333"
650.0,3.0,467.0,760624.0,712400.0,74469.0,59583.0,6576.0,6.0,0.0,"10,9167"
1009.0,13.0,828.0,248846.0,222989.0,24751.0,18597.0,3536.0,16.0,0.0,"13,7667"
1698.0,19.0,2476.0,3034390.0,2835660.0,330445.0,246029.0,20040.0,12.0,0.0,"30,9667"
1900.0,22.0,1257.0,1732920.0,1206500.0,189931.0,98524.0,13970.0,22.0,0.0,"29,6167"
3020.0,46.0,721.0,2366010.0,1917700.0,258658.0,157370.0,19050.0,30.0,0.0,"40,0333"
0.0,0.0,0.0,16170.0,4389.0,1141.0,349.0,231.0,1.0,0.0,"0,75"
788.0,14.0,80.0,403200.0,283680.0,35189.0,23013.0,5760.0,16.0,0.0,"18,15"
637.0,7.0,90.0,554778.0,424242.0,44811.0,34885.0,7992.0,12.0,0.0,"21,9833"
1224.0,26.0,1127.0,1661440.0,1077120.0,169245.0,91383.0,14080.0,16.0,0.0,"24,15"
612.0,0.0,0.0,845940.0,750312.0,80821.0,62258.0,4904.0,4.0,0.0,"7,66667"
118.0,1.0,188.0,153252.0,111628.0,16913.0,9434.0,946.0,1.0,0.0,"1,65"
771.0,19.0,45.0,499092.0,483417.0,55387.0,39493.0,3135.0,5.0,0.0,"5,95"
11746.0,147.0,2940.0,7747840.0,7373520.0,839162.0,609606.0,54549.0,87.0,0.0,"111,483"
88.0,0.0,0.0,276048.0,149952.0,31745.0,12512.0,1704.0,1.0,0.0,"2,65"
45.0,0.0,28.0,247928.0,82035.0,25552.0,6910.0,1823.0,1.0,0.0,"2,75"
657.0,0.0,25.0,965367.0,948051.0,94510.0,78896.0,5772.0,4.0,0.0,"8,76667"
159.0,1.0,0.0,144768.0,132288.0,15840.0,10766.0,832.0,1.0,0.0,"1,91667"
1315.0,1.0,77.0,1465840.0,1421520.0,164391.0,117076.0,8648.0,8.0,0.0,"14,5333"
115.0,2.0,0.0,190704.0,126040.0,21195.0,10161.0,1096.0,1.0,0.0,"1,83333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,1.0,0.0,"1,88333"
43.0,1.0,78.0,377985.0,47945.0,42590.0,4078.0,2230.0,2.0,0.0,"4,08333"
6431.0,153.0,12746.0,7722490.0,7170560.0,852379.0,605581.0,45715.0,41.0,0.0,"78,9"
138.0,0.0,228.0,70840.0,69828.0,6632.0,6080.0,1012.0,2.0,0.0,"2,8"
18.0,0.0,0.0,,,,,,,,
677.0,1.0,1.0,733584.0,713558.0,81623.0,58574.0,4216.0,4.0,0.0,"6,83333"
653.0,4.0,28.0,772188.0,733972.0,84216.0,60509.0,4496.0,4.0,0.0,"7,4"
687.0,0.0,0.0,829632.0,818904.0,90183.0,67454.0,4768.0,4.0,0.0,"7,41667"
427.0,5.0,1768.0,222154.0,198495.0,23059.0,17529.0,3208.0,8.0,0.0,"10,2167"
1357.0,4.0,1.0,1379230.0,1365140.0,150396.0,112985.0,8048.0,8.0,0.0,"13,7667"
105.0,0.0,402.0,428736.0,258720.0,47232.0,22577.0,2464.0,1.0,0.0,"3,45"
6196.0,58.0,5402.0,11854300.0,10718400.0,1290220.0,914711.0,68992.0,28.0,0.0,"96,05"
177.0,4.0,266.0,297700.0,254190.0,25061.0,21740.0,4580.0,4.0,0.0,"11,9833"
211.0,1.0,163.0,211558.0,170464.0,17878.0,14528.0,3044.0,4.0,0.0,"8,4"
444.0,12.0,13330.0,1977900.0,1395220.0,167624.0,122682.0,11425.0,25.0,0.0,"25,3833"
1887.0,20.0,15823.0,11581400.0,10407600.0,1281400.0,914278.0,66912.0,24.0,0.0,"91,4833"
118.0,5.0,9039.0,2174410.0,1472000.0,219442.0,130168.0,12796.0,28.0,0.0,"28,3833"
1669.0,7.0,2462.0,2729390.0,1780820.0,270272.0,147735.0,21340.0,20.0,0.0,"36,3667"
1572.0,17.0,68781.0,13287800.0,9729110.0,2185360.0,1318820.0,49512.0,8.0,0.0,"66,7833"
2545.0,30.0,87922.0,23254900.0,16349100.0,3314210.0,2053320.0,77088.0,12.0,0.0,"104,4"
125.0,0.0,0.0,365232.0,271750.0,29455.0,22331.0,2174.0,1.0,0.0,"3,21667"
4496.0,93.0,23309.0,2769620.0,1926540.0,270553.0,165947.0,30888.0,78.0,0.0,"95,8667"
21.0,0.0,1.0,228208.0,35238.0,18733.0,3347.0,1678.0,1.0,0.0,"2,76667"
7302.0,126.0,96107.0,19000000.0,12252800.0,1753970.0,1187910.0,120816.0,72.0,0.0,"193,15"
8342.0,119.0,31895.0,17848300.0,13797700.0,1660120.0,1174540.0,104202.0,63.0,0.0,"164,483"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107.0,1.0,0.0,"4,41667"
62.0,6.0,1363.0,279792.0,99696.0,30994.0,10095.0,1608.0,1.0,0.0,"2,33333"
25628.0,460.0,113610.0,49256300.0,41406000.0,5512700.0,3611510.0,289440.0,180.0,0.0,"440,1"
42.0,0.0,0.0,333336.0,102942.0,31887.0,9926.0,2451.0,1.0,0.0,"3,58333"
133.0,4.0,0.0,388905.0,313481.0,29599.0,26348.0,2357.0,1.0,0.0,"3,43333"
4974.0,77.0,354858.0,16999300.0,14111200.0,2476480.0,2215010.0,113480.0,40.0,0.0,"160,867"
163.0,0.0,25.0,493986.0,462757.0,53835.0,38377.0,2839.0,1.0,0.0,"4,01667"
222.0,2.0,854.0,151524.0,121878.0,14953.0,10636.0,2196.0,4.0,0.0,"6,86667"
9282.0,191.0,64799.0,5955000.0,5095820.0,595942.0,474123.0,87840.0,160.0,0.0,"273,517"
238.0,3.0,344.0,349866.0,149226.0,27468.0,12269.0,2508.0,4.0,0.0,"5,61667"
13809.0,266.0,57897.0,10691600.0,8658240.0,1043840.0,734155.0,78375.0,125.0,0.0,"170,983"
17634.0,232.0,46730.0,37263600.0,32781600.0,3351700.0,2794320.0,217503.0,117.0,0.0,"329,067"
453.0,1.0,1975.0,948474.0,823101.0,84153.0,72062.0,5451.0,3.0,0.0,"8,45"
9015.0,67.0,14842.0,17881100.0,16380300.0,1657390.0,1376630.0,105386.0,58.0,0.0,"161,383"
28748.0,559.0,139417.0,71549700.0,60399600.0,7244430.0,5353130.0,350867.0,167.0,0.0,"531,85"
2598.0,115.0,12297.0,400030.0,283182.0,40349.0,24962.0,5777.0,53.0,0.0,"37,1167"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,1.0,0.0,"1,6"
43.0,0.0,262.0,34300.0,21070.0,3404.0,1955.0,490.0,1.0,0.0,"1,73333"
1447.0,21.0,9142.0,950600.0,709030.0,86762.0,63088.0,13720.0,28.0,0.0,"45,1333"
1885.0,55.0,13497.0,493064.0,269555.0,49240.0,24479.0,7150.0,50.0,0.0,"37,7333"
537.0,16.0,28.0,1366790.0,1130920.0,121441.0,93041.0,8424.0,4.0,0.0,"12,6667"
32092.0,695.0,99852.0,74986300.0,67585800.0,7828450.0,5841520.0,351702.0,167.0,0.0,"518,033"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,0.0,"0,733333"
4720.0,133.0,21856.0,1135780.0,854320.0,111944.0,74343.0,15928.0,88.0,0.0,"72,0167"
600.0,11.0,6839.0,438228.0,253800.0,39278.0,23940.0,6345.0,15.0,0.0,"19,8"
105.0,4.0,0.0,441612.0,266490.0,44757.0,22811.0,2538.0,1.0,0.0,"3,8"
132.0,4.0,780.0,402968.0,391116.0,40047.0,35179.0,2963.0,1.0,0.0,"4,21667"
1802.0,22.0,5920.0,1733550.0,1144270.0,167772.0,98279.0,13970.0,22.0,0.0,"30,1833"
2434.0,40.0,10551.0,2410460.0,1557660.0,232682.0,133619.0,19685.0,31.0,0.0,"42,95"
2070.0,47.0,11741.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,"8,33333"
1517.0,5.0,4753.0,3526240.0,3032480.0,315792.0,263069.0,21989.0,11.0,0.0,"32,2"
55.0,0.0,0.0,18690.0,14685.0,1996.0,1246.0,267.0,1.0,0.0,"1,06667"
4764.0,127.0,30176.0,1516560.0,1271990.0,146957.0,113938.0,21894.0,82.0,0.0,"87,5833"
4663.0,54.0,59624.0,7476220.0,5600260.0,721420.0,533295.0,50442.0,42.0,0.0,"85,3333"
17675.0,411.0,63615.0,42303300.0,37630100.0,4339350.0,3252050.0,244835.0,115.0,0.0,"378,434"
1621.0,7.0,262.0,4088700.0,3404100.0,421238.0,284842.0,25200.0,12.0,0.0,"37,1"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,2.0,0.0,"3,75"
3032.0,68.0,12540.0,2516820.0,1967770.0,245391.0,168043.0,18821.0,29.0,0.0,"40,85"
10766.0,233.0,47951.0,9531210.0,6777510.0,922010.0,580077.0,64900.0,100.0,0.0,"134,95"
2772.0,61.0,37957.0,3336660.0,2597360.0,310507.0,250746.0,22488.0,24.0,0.0,"40,6667"
1039.0,9.0,442.0,2459600.0,1941890.0,222478.0,163380.0,14952.0,8.0,0.0,"22,9"
3726.0,25.0,11399.0,7318860.0,5466040.0,670531.0,464229.0,42543.0,29.0,0.0,"66,25"
132.0,1.0,11.0,415888.0,403656.0,37405.0,36595.0,3058.0,1.0,0.0,"4,55"
933.0,7.0,1.0,3990780.0,3422240.0,358887.0,285335.0,29344.0,8.0,0.0,"41,55"
366.0,6.0,1225.0,585504.0,297032.0,45806.0,25310.0,9416.0,11.0,0.0,"25,95"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,1.0,0.0,"1,7"
10656.0,262.0,14710.0,4849500.0,3996000.0,408991.0,326565.0,48375.0,129.0,0.0,"131,283"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,"0,6"
50.0,4.0,563.0,36701.0,17150.0,2722.0,1629.0,343.0,1.0,0.0,"1,05"
4074.0,136.0,3581.0,1983910.0,1397380.0,159381.0,114602.0,18522.0,54.0,0.0,"56,15"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,2.0,0.0,"2,28333"
15941.0,565.0,21274.0,8356930.0,6465200.0,713844.0,531749.0,85470.0,210.0,0.0,"237,1"
213.0,11.0,646.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"3,96667"
4.0,0.0,0.0,60770.0,30900.0,5452.0,2317.0,515.0,1.0,0.0,"1,88333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,3.0,0.0,"3,41667"
19153.0,517.0,44409.0,11304300.0,7010000.0,920959.0,560761.0,107238.0,293.0,0.0,"311,517"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,1.0,0.0,"1,08333"
2726.0,24.0,4935.0,1296880.0,1174910.0,130760.0,98090.0,18533.0,43.0,0.0,"63,4333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,1.0,0.0,"1,53333"
0.0,0.0,0.0,34102.0,4046.0,2976.0,312.0,289.0,1.0,0.0,"0,866667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,1.0,0.0,"0,883333"
48.0,3.0,1588.0,14824.0,10464.0,5751.0,1176.0,436.0,2.0,0.0,"1,5"
